yyyy,mm,tmax,tmin,af,rain,sun,status,station,lat,lng,height
1991.0,6.0,16.4,8.7,0,76.4,138.8,,Ross-On-Wye,51.911,-2.584,67
1991.0,7.0,22.0,13.4,0,78.2,205.2,,Ross-On-Wye,51.911,-2.584,67
1991.0,8.0,22.8,12.4,0,9.8,230.4,,Ross-On-Wye,51.911,-2.584,67
1991.0,9.0,20.4,10.1,0,59.9,176.4,,Ross-On-Wye,51.911,-2.584,67
1991.0,10.0,13.5,7.3,0,60.7,83.5,,Ross-On-Wye,51.911,-2.584,67
1991.0,11.0,10.0,4.5,4,84.9,51.1,,Ross-On-Wye,51.911,-2.584,67
1991.0,12.0,7.1,1.8,9,10.6,18.5,,Ross-On-Wye,51.911,-2.584,67
1992.0,1.0,5.7,1.4,13,97.0,27.4,,Ross-On-Wye,51.911,-2.584,67
1992.0,2.0,9.1,2.8,7,19.8,56.2,,Ross-On-Wye,51.911,-2.584,67
1992.0,3.0,11.6,4.8,2,35.1,76.8,,Ross-On-Wye,51.911,-2.584,67
1992.0,4.0,13.4,5.5,2,45.3,139.3,,Ross-On-Wye,51.911,-2.584,67
1992.0,5.0,19.9,8.7,0,26.2,285.3,,Ross-On-Wye,51.911,-2.584,67
1992.0,6.0,22.4,10.5,0,40.6,212.7,,Ross-On-Wye,51.911,-2.584,67
1992.0,7.0,21.0,12.8,0,59.6,159.9,,Ross-On-Wye,51.911,-2.584,67
1992.0,8.0,19.8,11.8,0,120.8,172.5,,Ross-On-Wye,51.911,-2.584,67
1992.0,9.0,17.2,10.4,0,46.7,110.6,,Ross-On-Wye,51.911,-2.584,67
1992.0,10.0,11.6,4.7,4,49.2,98.8,,Ross-On-Wye,51.911,-2.584,67
1992.0,11.0,11.1,5.0,1,113.3,56.9,,Ross-On-Wye,51.911,-2.584,67
1992.0,12.0,6.7,1.4,13,65.2,42.8,,Ross-On-Wye,51.911,-2.584,67
1993.0,1.0,9.5,3.5,5,97.1,33.4,,Ross-On-Wye,51.911,-2.584,67
1993.0,2.0,7.5,2.1,7,4.1,50.2,,Ross-On-Wye,51.911,-2.584,67
1993.0,3.0,10.9,2.9,8,18.3,118.6,,Ross-On-Wye,51.911,-2.584,67
1993.0,4.0,13.8,5.6,2,63.9,98.3,,Ross-On-Wye,51.911,-2.584,67
1993.0,5.0,16.6,6.9,1,70.1,182.1,,Ross-On-Wye,51.911,-2.584,67
1993.0,6.0,20.9,10.3,0,79.4,224.2,,Ross-On-Wye,51.911,-2.584,67
1993.0,7.0,20.4,11.3,0,55.0,223.2,,Ross-On-Wye,51.911,-2.584,67
1993.0,8.0,20.3,9.9,0,18.0,202.7,,Ross-On-Wye,51.911,-2.584,67
1993.0,9.0,16.9,8.2,0,105.9,102.0,,Ross-On-Wye,51.911,-2.584,67
1993.0,10.0,12.1,4.5,6,90.5,116.3,,Ross-On-Wye,51.911,-2.584,67
1993.0,11.0,7.8,2.3,8,50.9,42.6,,Ross-On-Wye,51.911,-2.584,67
1993.0,12.0,9.1,3.2,5,95.8,48.0,,Ross-On-Wye,51.911,-2.584,67
1994.0,1.0,8.7,3.2,5,67.4,66.9,,Ross-On-Wye,51.911,-2.584,67
1994.0,2.0,6.7,0.7,10,89.3,63.1,,Ross-On-Wye,51.911,-2.584,67
1994.0,3.0,11.5,5.3,1,40.7,139.8,,Ross-On-Wye,51.911,-2.584,67
1994.0,4.0,12.7,4.5,2,30.8,171.0,,Ross-On-Wye,51.911,-2.584,67
1994.0,5.0,15.5,7.1,0,74.8,141.9,,Ross-On-Wye,51.911,-2.584,67
1994.0,6.0,20.0,10.0,0,14.8,246.1,,Ross-On-Wye,51.911,-2.584,67
1994.0,7.0,24.2,13.0,0,24.5,258.3,,Ross-On-Wye,51.911,-2.584,67
1994.0,8.0,20.7,12.9,0,59.1,193.1,,Ross-On-Wye,51.911,-2.584,67
1994.0,9.0,16.7,10.2,0,104.4,112.4,,Ross-On-Wye,51.911,-2.584,67
1994.0,10.0,14.1,6.8,0,61.7,109.3,,Ross-On-Wye,51.911,-2.584,67
1994.0,11.0,13.0,8.1,0,64.7,35.4,,Ross-On-Wye,51.911,-2.584,67
1994.0,12.0,9.9,4.1,5,118.0,41.4,,Ross-On-Wye,51.911,-2.584,67
1995.0,1.0,8.4,2.0,6,133.0,52.2,,Ross-On-Wye,51.911,-2.584,67
1995.0,2.0,10.1,3.8,1,65.4,70.3,,Ross-On-Wye,51.911,-2.584,67
1995.0,3.0,10.5,1.7,10,28.9,178.0,,Ross-On-Wye,51.911,-2.584,67
1995.0,4.0,14.7,4.8,3,26.0,199.8,,Ross-On-Wye,51.911,-2.584,67
1995.0,5.0,17.4,7.0,1,62.6,232.1,,Ross-On-Wye,51.911,-2.584,67
1995.0,6.0,20.2,9.9,0,9.4,224.5,,Ross-On-Wye,51.911,-2.584,67
1995.0,7.0,24.4,13.3,0,21.7,221.9,,Ross-On-Wye,51.911,-2.584,67
1995.0,8.0,26.7,13.2,0,6.2,304.3,,Ross-On-Wye,51.911,-2.584,67
1995.0,9.0,18.1,9.8,0,92.1,135.2,,Ross-On-Wye,51.911,-2.584,67
1995.0,10.0,17.0,10.1,0,60.8,118.0,,Ross-On-Wye,51.911,-2.584,67
1995.0,11.0,11.2,4.2,9,88.8,76.5,,Ross-On-Wye,51.911,-2.584,67
1995.0,12.0,4.8,-0.2,15,84.6,42.2,,Ross-On-Wye,51.911,-2.584,67
1996.0,1.0,6.4,3.0,8,85.7,17.0,,Ross-On-Wye,51.911,-2.584,67
1996.0,2.0,6.4,-0.4,18,67.0,91.9,,Ross-On-Wye,51.911,-2.584,67
1996.0,3.0,8.1,2.1,6,73.2,54.8,,Ross-On-Wye,51.911,-2.584,67
1996.0,4.0,13.9,4.8,4,47.6,139.1,,Ross-On-Wye,51.911,-2.584,67
1996.0,5.0,14.4,5.3,1,40.6,183.1,,Ross-On-Wye,51.911,-2.584,67
1996.0,6.0,20.7,9.4,0,21.9,269.1,,Ross-On-Wye,51.911,-2.584,67
1996.0,7.0,23.0,11.9,0,15.1,254.6,,Ross-On-Wye,51.911,-2.584,67
1996.0,8.0,22.0,12.1,0,79.8,214.7,,Ross-On-Wye,51.911,-2.584,67
1996.0,9.0,18.6,9.5,0,23.9,151.9,,Ross-On-Wye,51.911,-2.584,67
1996.0,10.0,15.4,8.8,0,63.4,100.4,,Ross-On-Wye,51.911,-2.584,67
1996.0,11.0,9.6,2.6,12,67.3,81.1,,Ross-On-Wye,51.911,-2.584,67
1996.0,12.0,5.4,0.6,13,23.2,44.8,,Ross-On-Wye,51.911,-2.584,67
1997.0,1.0,5.2,-0.2,16,9.0,36.3,,Ross-On-Wye,51.911,-2.584,67
1997.0,2.0,10.4,3.9,3,95.0,70.5,,Ross-On-Wye,51.911,-2.584,67
1997.0,3.0,12.6,4.6,1,25.6,137.1,,Ross-On-Wye,51.911,-2.584,67
1997.0,4.0,14.7,4.8,1,25.9,177.9,,Ross-On-Wye,51.911,-2.584,67
1997.0,5.0,17.1,7.0,0,49.8,240.6,,Ross-On-Wye,51.911,-2.584,67
1997.0,6.0,18.7,10.8,0,103.9,122.2,,Ross-On-Wye,51.911,-2.584,67
1997.0,7.0,22.5,11.9,0,17.2,251.9,,Ross-On-Wye,51.911,-2.584,67
1997.0,8.0,23.8,14.6,0,130.0,181.1,,Ross-On-Wye,51.911,-2.584,67
1997.0,9.0,18.8,10.1,0,21.7,145.6,,Ross-On-Wye,51.911,-2.584,67
1997.0,10.0,14.4,5.9,8,57.1,138.9,,Ross-On-Wye,51.911,-2.584,67
1997.0,11.0,11.8,6.0,3,95.5,48.5,,Ross-On-Wye,51.911,-2.584,67
1997.0,12.0,9.0,3.5,6,60.9,44.1,,Ross-On-Wye,51.911,-2.584,67
1998.0,1.0,8.1,3.0,7,124.3,48.1*,,Ross-On-Wye,51.911,-2.584,67
1998.0,2.0,11.3,4.3,3,12.6,92.7*,,Ross-On-Wye,51.911,-2.584,67
1998.0,3.0,12.1,5.1,1,75.6,84.6*,,Ross-On-Wye,51.911,-2.584,67
1998.0,4.0,11.9,4.5,2,122.0,111.9*,,Ross-On-Wye,51.911,-2.584,67
1998.0,5.0,19.2,8.7,0,9.9,243.3,,Ross-On-Wye,51.911,-2.584,67
1998.0,6.0,18.5,11.3,0,89.4,152.3,,Ross-On-Wye,51.911,-2.584,67
1998.0,7.0,20.3,12.1,0,16.4,177.2,,Ross-On-Wye,51.911,-2.584,67
1998.0,8.0,21.7,11.3,0,28.6,241.5,,Ross-On-Wye,51.911,-2.584,67
1998.0,9.0,19.2,11.4,0,83.0,134.4,,Ross-On-Wye,51.911,-2.584,67
1998.0,10.0,14.2,7.6,1,108.8,96.9,,Ross-On-Wye,51.911,-2.584,67
1998.0,11.0,9.9,3.3,6,50.1,78.9,,Ross-On-Wye,51.911,-2.584,67
1998.0,12.0,9.2,2.5,10,60.5,34.7,,Ross-On-Wye,51.911,-2.584,67
1999.0,1.0,9.2,3.2,5,129.1,50.7,,Ross-On-Wye,51.911,-2.584,67
1999.0,2.0,8.9,2.7,6,32.1,78.4,,Ross-On-Wye,51.911,-2.584,67
1999.0,3.0,11.2,3.9,1,47.2,100.4,,Ross-On-Wye,51.911,-2.584,67
1999.0,4.0,14.0,5.9,4,75.4,151.2,,Ross-On-Wye,51.911,-2.584,67
1999.0,5.0,17.5,9.4,0,55.6,149.1,,Ross-On-Wye,51.911,-2.584,67
1999.0,6.0,19.3,9.4,0,49.2,200.2,,Ross-On-Wye,51.911,-2.584,67
1999.0,7.0,24.0,13.1,0,6.4,261.7,,Ross-On-Wye,51.911,-2.584,67
1999.0,8.0,21.2,12.3,0,116.9,174.6,,Ross-On-Wye,51.911,-2.584,67
1999.0,9.0,20.2,11.2,0,112.8,178.3,,Ross-On-Wye,51.911,-2.584,67
1999.0,10.0,14.8,6.9,0,82.6,129.6,,Ross-On-Wye,51.911,-2.584,67
1999.0,11.0,10.9,4.9,1,43.0,70.3,,Ross-On-Wye,51.911,-2.584,67
1999.0,12.0,8.6,0.6,10,100.2,62.2,,Ross-On-Wye,51.911,-2.584,67
2000.0,1.0,8.4,0.5,15,21.9,54.7,,Ross-On-Wye,51.911,-2.584,67
2000.0,2.0,10.2,3.3,5,68.8,100.9,,Ross-On-Wye,51.911,-2.584,67
2000.0,3.0,12.0,4.4,1,20.3,137.2,,Ross-On-Wye,51.911,-2.584,67
2000.0,4.0,12.2,4.1,3,172.0,143.3,,Ross-On-Wye,51.911,-2.584,67
2000.0,5.0,16.9,7.8,0,57.4,181.9,,Ross-On-Wye,51.911,-2.584,67
2000.0,6.0,20.2,11.4,0,31.4,177.2,,Ross-On-Wye,51.911,-2.584,67
2000.0,7.0,21.0,11.8,0,36.1,179.3,,Ross-On-Wye,51.911,-2.584,67
2000.0,8.0,21.9,12.1,0,46.9,228.1,,Ross-On-Wye,51.911,-2.584,67
2000.0,9.0,19.4,11.2,0,85.1,122.6,,Ross-On-Wye,51.911,-2.584,67
2000.0,10.0,14.0,7.1,0,137.5,94.7,,Ross-On-Wye,51.911,-2.584,67
2000.0,11.0,10.2,4.4,1,144.5,59.0,,Ross-On-Wye,51.911,-2.584,67
2000.0,12.0,8.6,3.9,7,177.0,54.5,,Ross-On-Wye,51.911,-2.584,67
2001.0,1.0,6.4,1.0,13,60.6,67.5,,Ross-On-Wye,51.911,-2.584,67
2001.0,2.0,8.5,1.1,13,76.1,92.0,,Ross-On-Wye,51.911,-2.584,67
2001.0,3.0,8.7,2.3,7,103.3,81.1,,Ross-On-Wye,51.911,-2.584,67
2001.0,4.0,12.5,4.4,2,75.6,165.7,,Ross-On-Wye,51.911,-2.584,67
2001.0,5.0,18.2,7.6,0,37.6,205.5,,Ross-On-Wye,51.911,-2.584,67
2001.0,6.0,20.0,10.3,0,29.4,228.0,,Ross-On-Wye,51.911,-2.584,67
2001.0,7.0,22.2,12.5,0,78.9,207.4,,Ross-On-Wye,51.911,-2.584,67
2001.0,8.0,21.5,13.1,0,62.5,190.9,,Ross-On-Wye,51.911,-2.584,67
2001.0,9.0,17.9,10.1,0,31.3,127.9,,Ross-On-Wye,51.911,-2.584,67
2001.0,10.0,16.7,10.7,0,162.3,115.7,,Ross-On-Wye,51.911,-2.584,67
2001.0,11.0,11.3,3.9,5,33.4,63.2,,Ross-On-Wye,51.911,-2.584,67
2001.0,12.0,7.1,0.3,20,16.4,74.4,,Ross-On-Wye,51.911,-2.584,67
2002.0,1.0,9.2,2.9,5,79.2,40.8,,Ross-On-Wye,51.911,-2.584,67
2002.0,2.0,10.6,4.4,2,143.1,76.1,,Ross-On-Wye,51.911,-2.584,67
2002.0,3.0,12.0,4.3,2,29.8,113.0,,Ross-On-Wye,51.911,-2.584,67
2002.0,4.0,14.7,5.0,0,46.2,191.8,,Ross-On-Wye,51.911,-2.584,67
2002.0,5.0,16.5,8.0,0,81.9,192.1,,Ross-On-Wye,51.911,-2.584,67
2002.0,6.0,19.1,10.1,0,23.0,184.9,,Ross-On-Wye,51.911,-2.584,67
2002.0,7.0,21.0,11.8,0,55.9,202.0,,Ross-On-Wye,51.911,-2.584,67
2002.0,8.0,22.2,12.8,0,21.6,165.6,,Ross-On-Wye,51.911,-2.584,67
2002.0,9.0,19.8,10.2,0,19.7,168.6,,Ross-On-Wye,51.911,-2.584,67
2002.0,10.0,14.2,6.6,2,183.2,108.3,,Ross-On-Wye,51.911,-2.584,67
2002.0,11.0,12.1,6.5,0,110.8,64.5,,Ross-On-Wye,51.911,-2.584,67
2002.0,12.0,8.2,4.2,3,105.4,33.6,,Ross-On-Wye,51.911,-2.584,67
2003.0,1.0,7.8,2.1,10,52.5,91.7,,Ross-On-Wye,51.911,-2.584,67
2003.0,2.0,8.1,0.7,12,23.5,87.7,,Ross-On-Wye,51.911,-2.584,67
2003.0,3.0,13.1,2.7,10,27.9,162.0,,Ross-On-Wye,51.911,-2.584,67
2003.0,4.0,15.4,5.0,4,36.5,195.6,,Ross-On-Wye,51.911,-2.584,67
2003.0,5.0,16.7,8.2,0,35.7,221.5,,Ross-On-Wye,51.911,-2.584,67
2003.0,6.0,21.9,11.3,0,51.1,237.6,,Ross-On-Wye,51.911,-2.584,67
2003.0,7.0,22.1,13.4,0,65.7,165.2,,Ross-On-Wye,51.911,-2.584,67
2003.0,8.0,24.3,13.6,0,9.9,215.4,,Ross-On-Wye,51.911,-2.584,67
2003.0,9.0,20.6,8.7,0,11.7,165.6,,Ross-On-Wye,51.911,-2.584,67
2003.0,10.0,13.8,4.9,5,46.4,138.8,,Ross-On-Wye,51.911,-2.584,67
2003.0,11.0,11.6,5.3,4,77.8,65.2,,Ross-On-Wye,51.911,-2.584,67
2003.0,12.0,8.7,2.1,10,83.8,45.4,,Ross-On-Wye,51.911,-2.584,67
2004.0,1.0,8.7,3.4,7,80.0,56.3,,Ross-On-Wye,51.911,-2.584,67
2004.0,2.0,8.7,2.9,10,29.6,96.2,,Ross-On-Wye,51.911,-2.584,67
2004.0,3.0,10.8,3.3,4,42.3,110.5,,Ross-On-Wye,51.911,-2.584,67
2004.0,4.0,14.2,5.9,1,77.7,138.7,,Ross-On-Wye,51.911,-2.584,67
2004.0,5.0,18.1,8.0,0,36.6,203.1,,Ross-On-Wye,51.911,-2.584,67
2004.0,6.0,21.1,11.7,0,36.0,248.9,,Ross-On-Wye,51.911,-2.584,67
2004.0,7.0,20.9,11.9,0,44.1,170.1,,Ross-On-Wye,51.911,-2.584,67
2004.0,8.0,22.5,13.6,0,85.7,212.1,,Ross-On-Wye,51.911,-2.584,67
2004.0,9.0,19.8,10.9,0,53.1,177.5,,Ross-On-Wye,51.911,-2.584,67
2004.0,10.0,14.1,8.0,0,140.6,105.1,,Ross-On-Wye,51.911,-2.584,67
2004.0,11.0,11.1,5.2,1,30.4,48.2,,Ross-On-Wye,51.911,-2.584,67
2004.0,12.0,9.1,3.0,7,36.1,57.5,,Ross-On-Wye,51.911,-2.584,67
2005.0,1.0,9.6,3.8,3,27.1,61.1,,Ross-On-Wye,51.911,-2.584,67
2005.0,2.0,7.9,2.0,9,32.1,76.5,,Ross-On-Wye,51.911,-2.584,67
2005.0,3.0,11.2,4.0,7,69.0,94.1,,Ross-On-Wye,51.911,-2.584,67
2005.0,4.0,13.9,5.3,2,52.5,156.8,,Ross-On-Wye,51.911,-2.584,67
2005.0,5.0,16.7,7.4,0,31.0,229.8,,Ross-On-Wye,51.911,-2.584,67
2005.0,6.0,21.0,11.5,0,48.0,216.1,,Ross-On-Wye,51.911,-2.584,67
2005.0,7.0,22.2,13.0,0,60.7,224.1,,Ross-On-Wye,51.911,-2.584,67
2005.0,8.0,22.2,11.5,0,24.5,245.2,,Ross-On-Wye,51.911,-2.584,67
2005.0,9.0,20.7,11.4,0,67.1,174.4,,Ross-On-Wye,51.911,-2.584,67
2005.0,10.0,16.6,10.6,0,131.6,82.1,,Ross-On-Wye,51.911,-2.584,67
2005.0,11.0,10.1,2.5,11,68.4,77.2,,Ross-On-Wye,51.911,-2.584,67
2005.0,12.0,8.5,1.1,11,65.2,50.8,,Ross-On-Wye,51.911,-2.584,67
2006.0,1.0,7.3,2.1,11,15.0,51.5,,Ross-On-Wye,51.911,-2.584,67
2006.0,2.0,6.7,1.2,11,30.8,68.0,,Ross-On-Wye,51.911,-2.584,67
2006.0,3.0,9.3,2.5,9,67.2,101.0,,Ross-On-Wye,51.911,-2.584,67
2006.0,4.0,14.0,5.3,2,17.5,157.9,,Ross-On-Wye,51.911,-2.584,67
2006.0,5.0,17.6,8.9,0,109.4,193.0,,Ross-On-Wye,51.911,-2.584,67
2006.0,6.0,22.6,11.6,0,17.2,259.9,,Ross-On-Wye,51.911,-2.584,67
2006.0,7.0,26.8,14.4,0,34.3,309.6,,Ross-On-Wye,51.911,-2.584,67
2006.0,8.0,21.5,13.0,0,117.0,174.0,,Ross-On-Wye,51.911,-2.584,67
2006.0,9.0,21.5,12.6,0,57.6,157.7,,Ross-On-Wye,51.911,-2.584,67
2006.0,10.0,16.5,10.0,0,82.9,95.1,,Ross-On-Wye,51.911,-2.584,67
2006.0,11.0,12.1,4.4,4,94.5,102.6,,Ross-On-Wye,51.911,-2.584,67
2006.0,12.0,9.3,4.5,3,105.5,40.3,,Ross-On-Wye,51.911,-2.584,67
2007.0,1.0,10.5,4.8,5,66.6,60.3,,Ross-On-Wye,51.911,-2.584,67
2007.0,2.0,9.3,3.2,7,86.1,61.2,,Ross-On-Wye,51.911,-2.584,67
2007.0,3.0,11.8,3.4,1,73.8,162.7,,Ross-On-Wye,51.911,-2.584,67
2007.0,4.0,17.9,6.6,0,7.0,232.4,,Ross-On-Wye,51.911,-2.584,67
2007.0,5.0,17.0,8.3,0,139.9,172.9,,Ross-On-Wye,51.911,-2.584,67
2007.0,6.0,20.2,11.7,0,136.6,153.7,,Ross-On-Wye,51.911,-2.584,67
2007.0,7.0,19.6,11.7,0,161.1,205.8,,Ross-On-Wye,51.911,-2.584,67
2007.0,8.0,21.2,11.5,0,32.6,202.7,,Ross-On-Wye,51.911,-2.584,67
2007.0,9.0,18.9,10.1,0,49.1,153.6,,Ross-On-Wye,51.911,-2.584,67
2007.0,10.0,14.9,7.5,0,37.4,100.3,,Ross-On-Wye,51.911,-2.584,67
2007.0,11.0,11.2,3.6,6,51.2,75.9,,Ross-On-Wye,51.911,-2.584,67
2007.0,12.0,8.4,2.6,9,68.0,42.1,,Ross-On-Wye,51.911,-2.584,67
2008.0,1.0,10.3,3.9,1,101.7,44.1,,Ross-On-Wye,51.911,-2.584,67
2008.0,2.0,10.0,1.0,13,29.5,104.3,,Ross-On-Wye,51.911,-2.584,67
2008.0,3.0,10.7,3.7,2,100.2,125.6,,Ross-On-Wye,51.911,-2.584,67
2008.0,4.0,13.3,4.5,4,73.9,158.6,,Ross-On-Wye,51.911,-2.584,67
2008.0,5.0,18.6,9.6,0,101.8,167.6,,Ross-On-Wye,51.911,-2.584,67
2008.0,6.0,19.6,10.4,0,22.0,237.6,,Ross-On-Wye,51.911,-2.584,67
2008.0,7.0,21.6,12.5,0,86.8,195.2,,Ross-On-Wye,51.911,-2.584,67
2008.0,8.0,20.4,13.6,0,81.6,135.3,,Ross-On-Wye,51.911,-2.584,67
2008.0,9.0,17.7,9.9,0,111.1,94.7,,Ross-On-Wye,51.911,-2.584,67
2008.0,10.0,14.1,6.5,1,62.4,130.8,,Ross-On-Wye,51.911,-2.584,67
2008.0,11.0,10.6,4.8,3,76.2,62.7,,Ross-On-Wye,51.911,-2.584,67
2008.0,12.0,7.1,1.4,13,49.0,63.8,,Ross-On-Wye,51.911,-2.584,67
2009.0,1.0,6.4,0.1,18,71.7,54.4,,Ross-On-Wye,51.911,-2.584,67
2009.0,2.0,7.9,1.9,11,41.4,58.8,,Ross-On-Wye,51.911,-2.584,67
2009.0,3.0,12.0,2.8,5,24.7,142.9,,Ross-On-Wye,51.911,-2.584,67
2009.0,4.0,15.2,5.3,1,38.6,166.9,,Ross-On-Wye,51.911,-2.584,67
2009.0,5.0,17.5,8.2,0,37.7,224.3,,Ross-On-Wye,51.911,-2.584,67
2009.0,6.0,20.9,10.4,0,102.6,209.8,,Ross-On-Wye,51.911,-2.584,67
2009.0,7.0,20.8,12.6,0,143.8,177.4,,Ross-On-Wye,51.911,-2.584,67
2009.0,8.0,21.1,12.9,0,22.0,173.5,,Ross-On-Wye,51.911,-2.584,67
2009.0,9.0,19.0,10.5,0,23.3,145.8,,Ross-On-Wye,51.911,-2.584,67
2009.0,10.0,15.7,8.8,0,49.5,94.3,,Ross-On-Wye,51.911,-2.584,67
2009.0,11.0,11.4,6.7,0,168.1,64.2,,Ross-On-Wye,51.911,-2.584,67
2009.0,12.0,6.1,0.3,13,86.0,50.0,,Ross-On-Wye,51.911,-2.584,67
2010.0,1.0,4.7,-1.7,19,73.4,65.8,,Ross-On-Wye,51.911,-2.584,67
2010.0,2.0,6.9,0.7,10,47.3,66.9,,Ross-On-Wye,51.911,-2.584,67
2010.0,3.0,10.8,2.1,10,47.2,133.5,,Ross-On-Wye,51.911,-2.584,67
2010.0,4.0,15.1,4.2,1,22.5,210.7,,Ross-On-Wye,51.911,-2.584,67
2010.0,5.0,17.0,7.0,0,48.7,205.7,,Ross-On-Wye,51.911,-2.584,67
2010.0,6.0,22.1,10.6,0,21.2,249.5,,Ross-On-Wye,51.911,-2.584,67
2010.0,7.0,22.0,13.6,0,47.2,148.8,,Ross-On-Wye,51.911,-2.584,67
2010.0,8.0,20.5,11.8,0,113.7,152.8,,Ross-On-Wye,51.911,-2.584,67
2010.0,9.0,18.4,9.9,0,38.5,119.7,,Ross-On-Wye,51.911,-2.584,67
2010.0,10.0,14.5,6.8,3,45.9,116.6,,Ross-On-Wye,51.911,-2.584,67
2010.0,11.0,8.6,2.3,10,61.4,59.0,,Ross-On-Wye,51.911,-2.584,67
2010.0,12.0,2.8,-4.3,25,21.1,27.2,,Ross-On-Wye,51.911,-2.584,67
2011.0,1.0,6.9,1.3,13,65.7,50.3,,Ross-On-Wye,51.911,-2.584,67
2011.0,2.0,9.9,4.5,3,38.4,51.5,,Ross-On-Wye,51.911,-2.584,67
2011.0,3.0,11.9,3.0,6,17.0,130.4,,Ross-On-Wye,51.911,-2.584,67
2011.0,4.0,18.6,6.6,0,7.0,210.4,,Ross-On-Wye,51.911,-2.584,67
2011.0,5.0,17.5,8.4,0,39.0,219.9,,Ross-On-Wye,51.911,-2.584,67
2011.0,6.0,19.2,9.5,0,38.3,192.3,,Ross-On-Wye,51.911,-2.584,67
2011.0,7.0,21.0,11.2,0,55.0,171.1,,Ross-On-Wye,51.911,-2.584,67
2011.0,8.0,20.4,12.2,0,38.1,150.9,,Ross-On-Wye,51.911,-2.584,67
2011.0,9.0,19.7,11.8,0,44.1,139.3,,Ross-On-Wye,51.911,-2.584,67
2011.0,10.0,16.9,9.5,0,39.1,119.6,,Ross-On-Wye,51.911,-2.584,67
2011.0,11.0,12.8,7.3,1,64.3,52.3,,Ross-On-Wye,51.911,-2.584,67
2011.0,12.0,9.8,4.0,2,75.8,46.4,,Ross-On-Wye,51.911,-2.584,67
2012.0,1.0,9.5,3.0,9,36.4,62.7,,Ross-On-Wye,51.911,-2.584,67
2012.0,2.0,8.3,1.0,12,15.4,84.1,,Ross-On-Wye,51.911,-2.584,67
2012.0,3.0,13.9,3.2,3,12.9,170.5,,Ross-On-Wye,51.911,-2.584,67
2012.0,4.0,11.8,3.8,4,184.9,133.0,,Ross-On-Wye,51.911,-2.584,67
2012.0,5.0,17.4,8.1,0,52.5,191.1,,Ross-On-Wye,51.911,-2.584,67
2012.0,6.0,17.7,10.8,0,147.4,107.1,,Ross-On-Wye,51.911,-2.584,67
2012.0,7.0,20.5,12.1,0,101.4,183.7,,Ross-On-Wye,51.911,-2.584,67
2012.0,8.0,20.9,13.3,0,94.0,146.3,,Ross-On-Wye,51.911,-2.584,67
2012.0,9.0,18.1,8.9,0,89.2,155.0,,Ross-On-Wye,51.911,-2.584,67
2012.0,10.0,13.3,6.6,0,83.1,91.0,,Ross-On-Wye,51.911,-2.584,67
2012.0,11.0,10.0,3.3,6,127.2,62.5,,Ross-On-Wye,51.911,-2.584,67
2012.0,12.0,8.7,2.5,8,108.3,53.6,,Ross-On-Wye,51.911,-2.584,67
2013.0,1.0,6.9,1.8,13,79.6,61.8,,Ross-On-Wye,51.911,-2.584,67
2013.0,2.0,6.3,0.6,11,23.6,59.0,,Ross-On-Wye,51.911,-2.584,67
2013.0,3.0,6.5,-0.3,18,78.7,66.9,,Ross-On-Wye,51.911,-2.584,67
2013.0,4.0,12.3,3.8,6,23.9,144.0,,Ross-On-Wye,51.911,-2.584,67
2013.0,5.0,16.0,6.3,0,70.2,192.6,,Ross-On-Wye,51.911,-2.584,67
2013.0,6.0,19.2,10.3,0,23.5,187.4,,Ross-On-Wye,51.911,-2.584,67
2013.0,7.0,25.5,13.8,0,32.9,300.8,,Ross-On-Wye,51.911,-2.584,67
2013.0,8.0,22.0,13.0,0,39.0,170.8,,Ross-On-Wye,51.911,-2.584,67
2013.0,9.0,18.9,10.4,0,49.6,116.9,,Ross-On-Wye,51.911,-2.584,67
2013.0,10.0,16.1,10.0,0,184.0,100.2,,Ross-On-Wye,51.911,-2.584,67
2013.0,11.0,10.1,3.3,7,44.9,68.4,,Ross-On-Wye,51.911,-2.584,67
2013.0,12.0,10.0,4.2,0,120.9,54.5,,Ross-On-Wye,51.911,-2.584,67
2014.0,1.0,8.8,3.2,3,180.5,57.7,,Ross-On-Wye,51.911,-2.584,67
2014.0,2.0,9.3,4.0,0,168.1,88.1,,Ross-On-Wye,51.911,-2.584,67
2014.0,3.0,12.8,3.5,3,43.1,141.2,,Ross-On-Wye,51.911,-2.584,67
2014.0,4.0,15.0,6.3,0,42.6,145.2,,Ross-On-Wye,51.911,-2.584,67
2014.0,5.0,17.4,8.7,0,95.2,171.9,,Ross-On-Wye,51.911,-2.584,67
2014.0,6.0,21.4,11.3,0,57.4,232.6,,Ross-On-Wye,51.911,-2.584,67
2014.0,7.0,23.9,12.7,0,30.4,254.1,,Ross-On-Wye,51.911,-2.584,67
2014.0,8.0,19.8,11.3,0,110.0,177.9,,Ross-On-Wye,51.911,-2.584,67
2014.0,9.0,20.8,10.8,0,19.7,126.1,,Ross-On-Wye,51.911,-2.584,67
2014.0,10.0,16.1,9.7,0,93.1,75.9,,Ross-On-Wye,51.911,-2.584,67
2014.0,11.0,11.4,5.8,4,113.0,53.3,,Ross-On-Wye,51.911,-2.584,67
2014.0,12.0,9.1,2.0,13,35.2,70.7,,Ross-On-Wye,51.911,-2.584,67
2015.0,1.0,8.5,2.0,7,73.0,90.9,,Ross-On-Wye,51.911,-2.584,67
